Account ID,Policy ID,Peril,Line of Business,Product Line,Branch,Underwriter,Expiration Date,Premium,Limit,Layer Amount,Attachment Point,Blanket/Minimum Deductible,Maximum Deductible,
6453,1617,Earthquake,residential,ho3,gulf,Wayne,4/30/13,93148.308,"175,000","175,000",0,5250,0,6453
6454,1618,Earthquake,residential,ho3,gulf,Wayne,4/30/13,38500,"370,000","370,000",0,"7,200",0,6454
6455,1619,Earthquake,residential,ho3,gulf,Lisa,4/30/13,63835.362,"800,000","800,000",0,0,0,6455
6456,1620,Earthquake,residential,ho3,gulf,Lisa,4/30/13,113467.06,"81,000","81,000",0,600,0,6456
6457,1621,Earthquake,residential,ho3,gulf,Wayne,4/30/13,97687.148,"1,110,000","1,110,000",0,"10,100",0,6457
6458,1622,Earthquake,residential,ho3,gulf,Lisa,4/30/13,52577.322,"80,000","80,000",0,"1,000",0,6458
6459,1623,Earthquake,residential,ho3,gulf,Lisa,4/30/13,59221.62,"150,000","150,000",0,"2,500",0,6459
6460,1624,Earthquake,residential,ho3,gulf,Jacob,4/30/13,62744.496,"700,000","700,000",0,"14,000",0,6460
6461,1625,Earthquake,residential,ho3,gulf,Jacob,4/30/13,54769.904,"445,000","445,000",0,"5,000",0,6461
6462,1626,Earthquake,residential,ho3,gulf,Jacob,4/30/13,88852.32,"200,000","200,000",0,"2,500",0,6462
6463,1627,Earthquake,residential,ho3,gulf,Jacob,4/30/13,81322.384,"250,000","250,000",0,2500,0,6463
6464,1628,Earthquake,residential,ho3,gulf,Wayne,4/30/13,50805.202,"630,000","630,000",0,2500,0,6464
6465,1629,Earthquake,residential,ho3,gulf,Lisa,4/30/13,52216.15,"472,676","472,676",0,5000,0,6465
6466,1630,Earthquake,residential,ho3,gulf,Jacob,4/30/13,72368.507,"960,000","960,000",0,10000,0,6466
6467,1631,Earthquake,residential,ho3,gulf,Jacob,4/30/13,58581.424,"475,000","475,000",0,"10,000",0,6467
6468,1632,Earthquake,residential,ho3,gulf,Wayne,4/30/13,64917.376,"200,000","200,000",0,3500,0,6468
6469,1633,Earthquake,residential,ho3,gulf,Jacob,4/30/13,108779.608,"20,000","20,000",0,2500,0,6469
6470,1634,Earthquake,residential,ho3,pacific,Wayne,4/30/13,89944.869,"328,000","328,000",0,3000,0,6470
6471,1635,Earthquake,residential,ho3,pacific,Jacob,4/30/13,112788.1,"200,000","200,000",0,"4,000",0,6471
6472,1636,Earthquake,residential,ho3,pacific,Lisa,4/30/13,95715.075,"550,000","550,000",0,"5,000",0,6472
6473,1637,Earthquake,residential,ho3,pacific,Lisa,4/30/13,132601.53,"330,000","330,000",0,"3,500",0,6473
6474,1638,Earthquake,residential,ho3,pacific,Wayne,4/30/13,62501.435,"630,000","630,000",0,"5,000",0,6474
6475,1639,Earthquake,residential,ho3,pacific,Jacob,4/30/13,89571.456,"692,500","692,500",0,"7,500",0,6475
6476,1640,Earthquake,residential,ho3,pacific,Lisa,4/30/13,70065.228,"400,000","400,000",0,"8,000",0,6476
6477,1641,Earthquake,residential,ho3,pacific,Jacob,4/30/13,56164.433,"396,450","396,450",0,"4,000",0,6477
6478,1642,Earthquake,residential,ho3,pacific,Wayne,4/30/13,95047.502,"80,000","80,000",0,"1,000",0,6478
6479,1643,Earthquake,residential,ho3,pacific,Wayne,4/30/13,64317.24,"275,000","275,000",0,"2,500",0,6479
6480,1644,Earthquake,residential,ho3,pacific,Lisa,4/30/13,77765.04,"350,000","350,000",0,"5,000",0,6480
6481,1645,Earthquake,residential,ho3,pacific,Lisa,4/30/13,113525.9,"446,000","446,000",0,0,0,6481
6482,1646,Earthquake,residential,ho3,pacific,Jacob,4/30/13,132231.01,"592,992","592,992",0,0,0,6482
6483,1647,Earthquake,residential,ho3,pacific,Wayne,4/30/13,109493.175,"920,101","920,101",0,0,0,6483
6484,1648,Earthquake,residential,ho3,pacific,Wayne,4/30/13,95841.702,"812,101","812,101",0,0,0,6484
6485,1649,Earthquake,residential,ho3,pacific,Wayne,4/30/13,67670.61,"1,100,000","1,100,000",0,0,0,6485
6486,1650,Earthquake,residential,ho3,pacific,Wayne,4/30/13,62227.074,"1,620,724","1,620,724",0,0,0,6486
6487,1651,Earthquake,residential,ho3,pacific,Lisa,4/30/13,50254.47,"1,520,724","1,520,724",0,0,0,6487
6488,1652,Earthquake,residential,ho3,pacific,Wayne,4/30/13,95164.78,"837,000","837,000",0,0,0,6488
6489,1653,Earthquake,residential,ho3,pacific,Wayne,4/30/13,122757.83,"772,000","772,000",0,0,0,6489
6490,1654,Earthquake,residential,ho3,pacific,Wayne,4/30/13,99287.42,"1,003,903","1,003,903",0,0,0,6490
6491,1655,Earthquake,residential,ho3,pacific,Lisa,4/30/13,138584.068,"762,317","762,317",0,0,0,6491
6492,1656,Earthquake,residential,ho3,pacific,Lisa,4/30/13,122641.55,"419,075","419,075",0,0,0,6492
6493,1657,Earthquake,residential,ho3,pacific,Wayne,4/30/13,79301.88,"379,075","379,075",0,0,0,6493
6494,1658,Earthquake,residential,ho3,pacific,Wayne,4/30/13,89652.92,"1,105,000","1,105,000",0,0,0,6494
6495,1659,Earthquake,residential,ho3,pacific,Jacob,4/30/13,117585.858,"1,000,000","1,000,000",0,0,0,6495
6496,1660,Earthquake,residential,ho3,pacific,Wayne,4/30/13,136959.721,"330,000","330,000",0,0,0,6496
6497,1661,Earthquake,residential,ho3,pacific,Jacob,4/30/13,60234.096,"1,480,000","1,480,000",0,0,0,6497
6498,1662,Earthquake,residential,ho3,pacific,Jacob,4/30/13,71476.02,"856,000","856,000",0,0,0,6498
6499,1663,Earthquake,residential,ho3,pacific,Wayne,4/30/13,123097.704,"606,489","606,489",0,0,0,6499
6500,1664,Earthquake,residential,ho3,pacific,Wayne,4/30/13,66899.911,"576,489","576,489",0,0,0,6500
6501,1665,Earthquake,residential,ho3,pacific,Jacob,4/30/13,122273.25,"695,000","695,000",0,0,0,6501
6502,1666,Earthquake,residential,ho3,pacific,Lisa,4/30/13,151701.795,"800,000","800,000",0,0,0,6502
6503,1667,Earthquake,residential,ho3,pacific,Jacob,4/30/13,156798.068,"500,000","500,000",0,0,0,6503
6504,1668,Earthquake,residential,ho3,pacific,Wayne,4/30/13,95198.827,"525,000","525,000",0,0,0,6504
6505,1669,Earthquake,residential,ho3,pacific,Wayne,4/30/13,52227.79,"400,000","400,000",0,0,0,6505
6506,1670,Earthquake,residential,ho3,pacific,Jacob,4/30/13,164537.28,"431,000","431,000",0,0,0,6506
6507,1671,Earthquake,residential,ho3,pacific,Jacob,4/30/13,156957.454,"19,000","19,000",0,"1,000",0,6507
6508,1672,Earthquake,residential,ho3,pacific,Wayne,4/30/13,106789.1,"15,000","15,000",0,1000,0,6508
6509,1673,Earthquake,residential,ho3,pacific,Wayne,4/30/13,157915.47,"19,000","19,000",0,1000,0,6509
6510,1674,Earthquake,residential,ho3,pacific,Wayne,4/30/13,138089.392,"15,000","15,000",0,"1,000",0,6510
6511,1675,Earthquake,residential,ho3,pacific,Wayne,4/30/13,147115.878,"19,000","19,000",0,"1,000",0,6511
6512,1676,Earthquake,residential,ho3,pacific,Jacob,4/30/13,96694.113,"15,000","15,000",0,1000,0,6512
6513,1677,Earthquake,residential,ho3,pacific,Wayne,4/30/13,79381.372,"19,000","19,000",0,1000,0,6513
6514,1678,Earthquake,residential,ho3,pacific,Jacob,4/30/13,166229.972,"15,000","15,000",0,"1,000",0,6514
6515,1679,Earthquake,residential,ho3,pacific,Lisa,4/30/13,110393.744,"19,000","19,000",0,1000,0,6515
6516,1680,Earthquake,residential,ho3,pacific,Lisa,4/30/13,130686.36,"15,000","15,000",0,"1,000",0,6516
6517,1681,Earthquake,residential,ho3,pacific,Wayne,4/30/13,88600.666,"19,000","19,000",0,1000,0,6517
6518,1682,Earthquake,residential,ho3,pacific,Jacob,4/30/13,167541.885,"15,000","15,000",0,1000,0,6518
6519,1683,Earthquake,residential,ho3,pacific,Wayne,4/30/13,99229.248,"19,000","19,000",0,"1,000",0,6519
6520,1684,Earthquake,residential,ho3,pacific,Lisa,4/30/13,195969.24,"15,000","15,000",0,1000,0,6520
6521,1685,Earthquake,residential,ho3,pacific,Jacob,4/30/13,116991.569,"19,000","19,000",0,1000,0,6521
6522,1686,Earthquake,residential,ho3,pacific,Wayne,4/30/13,143966.16,"15,000","15,000",0,"1,000",0,6522
6523,1687,Earthquake,residential,ho3,pacific,Jacob,4/30/13,128257.017,"19,000","19,000",0,1000,0,6523
6524,1688,Earthquake,residential,ho3,pacific,Jacob,4/30/13,85300.192,"15,000","15,000",0,1000,0,6524
6525,1689,Earthquake,residential,ho3,pacific,Lisa,4/30/13,161182.84,"19,000","19,000",0,"1,000",0,6525
6526,1690,Earthquake,residential,ho3,pacific,Jacob,4/30/13,169216.102,"15,000","15,000",0,"1,000",0,6526
6527,1691,Earthquake,residential,ho3,pacific,Lisa,4/30/13,140338.663,"19,000","19,000",0,1000,0,6527
6528,1692,Earthquake,residential,ho3,pacific,Jacob,4/30/13,85000,"15,000","15,000",0,1000,0,6528
6529,1693,Earthquake,residential,ho3,pacific,Wayne,4/30/13,75681.125,"31,000","31,000",0,"1,000",0,6529
6530,1694,Earthquake,residential,ho3,pacific,Lisa,4/30/13,121159.944,"25,000","25,000",0,1000,0,6530
6531,1695,Earthquake,residential,ho3,pacific,Lisa,4/30/13,175244.056,"26,000","26,000",0,"1,000",0,6531
6532,1696,Earthquake,residential,ho3,pacific,Lisa,4/30/13,101143.065,"20,000","20,000",0,"1,000",0,6532
6533,1697,Earthquake,residential,ho3,pacific,Lisa,4/30/13,110817.584,"52,000","52,000",0,"1,000",0,6533
6534,1698,Earthquake,residential,ho3,pacific,Wayne,4/30/13,234301.121,"40,000","40,000",0,"1,000",0,6534
6535,1699,Earthquake,residential,ho3,pacific,Lisa,4/30/13,111510.056,"31,000","31,000",0,"1,000",0,6535
6536,1700,Earthquake,residential,ho3,pacific,Wayne,4/30/13,166664.778,"25,000","25,000",0,"1,000",0,6536
6537,1701,Earthquake,residential,ho3,pacific,Jacob,4/30/13,127871.535,"33,000","33,000",0,1000,0,6537
6538,1702,Earthquake,residential,ho3,pacific,Lisa,4/30/13,205204.806,"25,000","25,000",0,1000,0,6538
6539,1703,Earthquake,residential,ho3,pacific,Wayne,4/30/13,178359,"45,000","45,000",0,1000,0,6539
6540,1704,Earthquake,residential,ho3,pacific,Wayne,4/30/13,125806.97,"35,000","35,000",0,1000,0,6540
6541,1705,Earthquake,residential,ho3,pacific,Wayne,4/30/13,109843.65,"46,000","46,000",0,"1,000",0,6541
6542,1706,Earthquake,residential,ho3,pacific,Jacob,4/30/13,118803.888,"40,000","40,000",0,"1,000",0,6542
6543,1707,Earthquake,residential,ho3,pacific,Wayne,4/30/13,139727.097,"26,000","26,000",0,"1,000",0,6543
6544,1708,Earthquake,residential,ho3,pacific,Jacob,4/30/13,232235.976,"20,000","20,000",0,1000,0,6544
6545,1709,Earthquake,residential,ho3,pacific,Jacob,4/30/13,107450.993,"48,000","48,000",0,"1,000",0,6545
6546,1710,Earthquake,residential,ho3,pacific,Wayne,4/30/13,167053.86,"40,000","40,000",0,"1,000",0,6546
6547,1711,Earthquake,residential,ho3,pacific,Wayne,4/30/13,164961.18,"33,000","33,000",0,"1,000",0,6547
6548,1712,Earthquake,residential,ho3,pacific,Lisa,4/30/13,138622.471,"25,000","25,000",0,"1,000",0,6548
6549,1713,Earthquake,residential,ho3,pacific,Jacob,4/30/13,239200,"54,000","54,000",0,"1,000",0,6549
6550,1714,Earthquake,residential,ho3,pacific,Wayne,4/30/13,189552.455,"50,000","50,000",0,"1,000",0,6550
6551,1715,Earthquake,residential,ho3,pacific,Jacob,4/30/13,259751.205,"19,000","19,000",0,"1,000",0,6551
6552,1716,Earthquake,residential,ho3,pacific,Wayne,4/30/13,240042.7,"15,000","15,000",0,"1,000",0,6552
6553,1717,Earthquake,residential,ho3,pacific,Lisa,4/30/13,171983.628,"33,000","33,000",0,"1,000",0,6553
6554,1718,Earthquake,residential,ho3,pacific,Jacob,4/30/13,107973.288,"25,000","25,000",0,"1,000",0,6554
6555,1719,Earthquake,residential,ho3,pacific,Wayne,4/30/13,222637.896,"19,000","19,000",0,"1,000",0,6555
6556,1720,Earthquake,residential,ho3,pacific,Wayne,4/30/13,127552.012,"15,000","15,000",0,"1,000",0,6556
6557,1721,Earthquake,residential,ho3,pacific,Lisa,4/30/13,227416.625,"26,000","26,000",0,"1,000",0,6557
6558,1722,Earthquake,residential,ho3,pacific,Wayne,4/30/13,121466.4,"20,000","20,000",0,"1,000",0,6558
6559,1723,Earthquake,residential,ho3,pacific,Lisa,4/30/13,238945.248,"26,000","26,000",0,"1,000",0,6559
6560,1724,Earthquake,residential,ho3,pacific,Jacob,4/30/13,117397.798,"20,000","20,000",0,"1,000",0,6560
6561,1725,Earthquake,residential,ho3,pacific,Lisa,4/30/13,245426.244,"19,000","19,000",0,"1,000",0,6561
6562,1726,Earthquake,residential,ho3,pacific,Wayne,4/30/13,312000,"15,000","15,000",0,"1,000",0,6562
6563,1727,Earthquake,residential,ho3,pacific,Lisa,4/30/13,164800,"24,000","24,000",0,"1,000",0,6563
6564,1728,Earthquake,residential,ho3,pacific,Lisa,4/30/13,159000,"20,000","20,000",0,"1,000",0,6564
6565,1729,Earthquake,residential,ho3,pacific,Lisa,4/30/13,254902.284,"26,000","26,000",0,1000,0,6565
6566,1730,Earthquake,residential,ho3,pacific,Jacob,4/30/13,405000,"20,000","20,000",0,1000,0,6566
6567,1731,Earthquake,residential,ho3,pacific,Jacob,4/30/13,119000,"38,000","38,000",0,"1,000",0,6567
6568,1732,Earthquake,residential,ho3,pacific,Lisa,4/30/13,129600,"30,000","30,000",0,"1,000",0,6568
6569,1733,Earthquake,residential,ho3,pacific,Wayne,4/30/13,183000,"52,000","52,000",0,1000,0,6569
6570,1734,Earthquake,residential,ho3,pacific,Lisa,4/30/13,338800,"40,000","40,000",0,"1,000",0,6570
6571,1735,Earthquake,residential,ho3,pacific,Lisa,4/30/13,132000,"40,000","40,000",0,"1,000",0,6571
6572,1736,Earthquake,residential,ho3,pacific,Wayne,4/30/13,166600,"30,000","30,000",0,"1,000",0,6572
6573,1737,Earthquake,residential,ho3,pacific,Lisa,4/30/13,117000,"36,000","36,000",0,"1,000",0,6573
6574,1738,Earthquake,residential,ho3,pacific,Jacob,4/30/13,149500,"30,000","30,000",0,1000,0,6574
6575,1739,Earthquake,residential,ho3,pacific,Wayne,4/30/13,358800,"33,000","33,000",0,"1,000",0,6575
6576,1740,Earthquake,residential,ho3,pacific,Jacob,4/30/13,445200,"25,000","25,000",0,"1,000",0,6576
6577,1741,Earthquake,residential,ho3,pacific,Jacob,4/30/13,197600,"38,000","38,000",0,"1,000",0,6577
6578,1742,Earthquake,residential,ho3,pacific,Jacob,4/30/13,213200,"30,000","30,000",0,"1,000",0,6578
6579,1743,Earthquake,residential,ho3,pacific,Jacob,4/30/13,280000,"19,000","19,000",0,"1,000",0,6579
6580,1744,Earthquake,residential,ho3,pacific,Jacob,4/30/13,167000,"15,000","15,000",0,"1,000",0,6580
6581,1745,Earthquake,residential,ho3,pacific,Jacob,4/30/13,752000,"90,000","90,000",0,"1,000",0,6581
6582,1746,Earthquake,residential,ho3,pacific,Wayne,4/30/13,747600,"70,000","70,000",0,"1,000",0,6582
6583,1747,Earthquake,residential,ho3,pacific,Wayne,4/30/13,690000,"66,000","66,000",0,"1,000",0,6583
6584,1748,Earthquake,residential,ho3,pacific,Lisa,4/30/13,365400,"50,000","50,000",0,"1,000",0,6584
6585,1749,Earthquake,residential,ho3,pacific,Jacob,4/30/13,709800,"26,000","26,000",0,"1,000",0,6585
6586,1750,Earthquake,residential,ho3,pacific,Jacob,4/30/13,591800,"20,000","20,000",0,"1,000",0,6586
6587,1751,Earthquake,residential,ho3,pacific,Lisa,4/30/13,276100,"24,000","24,000",0,"1,000",0,6587
6588,1752,Earthquake,residential,ho3,pacific,Wayne,4/30/13,374000,"20,000","20,000",0,"1,000",0,6588
6589,1753,Earthquake,residential,ho3,pacific,Wayne,4/30/13,455700,"33,000","33,000",0,"1,000",0,6589
6590,1754,Earthquake,residential,ho3,pacific,Lisa,4/30/13,249600,"25,000","25,000",0,"1,000",0,6590
6591,1755,Earthquake,residential,ho3,pacific,Lisa,4/30/13,484800,"26,000","26,000",0,"1,000",0,6591
6592,1756,Earthquake,residential,ho3,pacific,Wayne,4/30/13,260000,"20,000","20,000",0,"1,000",0,6592
6593,1757,Earthquake,residential,ho3,pacific,Jacob,4/30/13,407100,"24,000","24,000",0,"1,000",0,6593
6594,1758,Earthquake,residential,ho3,pacific,Sue,4/30/13,1440.53,"20,000","20,000",0,"1,000",0,6594
6595,1759,Earthquake,residential,ho3,pacific,Sue,4/30/13,3037.048,"38,000","38,000",0,"1,000",0,6595
6596,1760,Earthquake,residential,ho3,pacific,Nancy,4/30/13,1799.61,"30,000","30,000",0,"1,000",0,6596
6597,1761,Earthquake,residential,ho3,pacific,Joe,4/30/13,1658.356,"19,000","19,000",0,"1,000",0,6597
6598,1762,Earthquake,residential,ho3,pacific,Greg,4/30/13,1604.88,"15,000","15,000",0,"1,000",0,6598
6599,1763,Earthquake,residential,ho3,pacific,Nancy,12/31/13,236086.368,"4,950,000","4,950,000",0,"100,000",0,6599
6600,1764,Earthquake,residential,ho3,pacific,John,12/31/13,198462.44,"10,000,000","10,000,000","37,403,502","1,480,700",7403502,6600
6601,1765,Earthquake,residential,ho3,pacific,Sue,12/31/13,212022.016,"6,725,568","13,451,136","5,000,000",0,0,6601
6602,1766,Earthquake,residential,ho3,pacific,John,12/31/13,48761.93,"2,500,000","2,500,000","22,500,000","100,000",0,6602
6603,1767,Earthquake,residential,ho3,pacific,Greg,12/31/13,61535.331,"6,000,000","6,000,000",2500000,"1,000,000",0,6603
6604,1768,Earthquake,residential,ho3,pacific,Greg,12/31/13,54233.628,"5,000,000","10,000,000",5000000,0,0,6604
6605,1769,Earthquake,residential,ho3,pacific,Nancy,12/31/13,76342.682,"5,000,000","50,000,000","50,000,000","10,000,000",0,6605
6606,1770,Earthquake,residential,ho3,pacific,John,12/31/13,114648.898,"5,000,000","5,000,000","10,000,000",1500000,0,6606
6607,1771,Earthquake,residential,ho3,pacific,Joe,12/31/13,2331.984,"5,000,000","5,000,000","10,000,000",0,0,6607
6608,1772,Earthquake,residential,ho3,pacific,Nancy,12/31/13,2130.48,"10,000,000","50,000,000","50,000,000","1,500,000",0,6608
6609,1773,Earthquake,residential,ho3,pacific,Greg,12/31/13,1823.216,"10,000,000","50,000,000","50,000,000",0,0,6609
6610,1774,Earthquake,residential,ho3,pacific,Greg,12/31/13,3159.4,"25,000,000","50,000,000","50,000,000",0,0,6610
6611,1775,Earthquake,residential,ho3,pacific,Greg,12/31/13,3037.815,"25,000,000","88,000,000","100,000,000",1000000,0,6611
6612,1776,Earthquake,residential,ho3,pacific,John,12/31/13,1738.35,"25,000,000","88,000,000","100,000,000","1,000,000",0,6612
6613,1777,Earthquake,residential,ho3,pacific,Nancy,12/31/13,1556.74,"508,750","1,017,500",0,100000,0,6613
6614,1778,Earthquake,residential,ho3,pacific,Sue,12/31/13,2170,"10,000,000","10,000,000","5,000,000",50000,0,6614
6615,1779,Earthquake,residential,ho3,pacific,Nancy,12/31/13,3590.392,"10,000,000","10,000,000","5,000,000",25000,0,6615
6616,1780,Earthquake,residential,ho3,pacific,Joe,12/31/13,4498.741,"2,391,790","4,658,358","6,987,510",0,0,6616
6617,1781,Earthquake,residential,ho3,pacific,Greg,12/31/13,4204.565,"7,500,000","50,000,000","25,000,000","100,000",0,6617
6618,1782,Earthquake,residential,ho3,pacific,Nancy,12/31/13,2404.463,"4,025,000","4,025,000",0,"25,000",0,6618
6619,1783,Earthquake,residential,ho3,pacific,Nancy,12/31/13,2211.6,"10,000,000","10,000,000","10,000,000","25,000",0,6619
6620,1784,Earthquake,residential,ho3,pacific,Greg,12/31/13,2316.132,"10,000,000","10,000,000","15,000,000",50000,0,6620
6621,1785,Earthquake,residential,ho3,pacific,Nancy,12/31/13,4893.575,"5,000,000","5,000,000",0,"25,000",0,6621
6622,1786,Earthquake,residential,ho3,pacific,Nancy,12/31/13,4650.744,"5,000,000","15,000,000",10000000,"250,000",0,6622
6623,1787,Earthquake,residential,ho3,pacific,Sue,12/31/13,6540.96,"1,000,000","15,000,000",60000000,"100,000",0,6623
6624,1788,Earthquake,residential,ho3,pacific,Greg,12/31/13,2349.756,"10,000,000","10,000,000",0,"25,000",0,6624
6625,1789,Earthquake,residential,ho3,pacific,Sue,12/31/13,4688.002,"5,327,342","5,327,342",7500000,"100,000",0,6625
6626,1790,Earthquake,residential,ho3,pacific,Sue,12/31/13,8956.17,"5,327,342","5,327,342",7500000,"25,000",0,6626
6627,1791,Earthquake,residential,ho3,pacific,Sue,12/31/13,3280.695,"2,500,000","30,000,000",0,"5,000,000",0,6627
6628,1792,Earthquake,residential,ho3,pacific,Joe,12/31/13,4379.115,"2,500,000","30,000,000",0,"5,000,000",0,6628
6629,1793,Earthquake,residential,ho3,pacific,Sue,12/31/13,6489.818,"600,000","12,000,000",3000000,"25,000",0,6629
6630,1794,Earthquake,residential,ho3,pacific,Greg,12/31/13,8121.131,"5,000,000","35,000,000","15,000,000","25,000",0,6630
6631,1795,Earthquake,residential,ho3,pacific,Joe,12/31/13,3853.872,"1,769,300","1,769,300",0,"50,000",0,6631
6632,1796,Earthquake,residential,ho3,pacific,Nancy,12/31/13,6032.906,"5,000,000","10,000,000",5000000,"25,000",0,6632
6633,1797,Earthquake,residential,ho3,pacific,Sue,12/31/13,6945.198,"2,500,000","10,000,000",0,"250,000",0,6633
6634,1798,Earthquake,residential,ho3,pacific,Nancy,12/31/13,6129.178,"2,500,000","10,000,000",0,"250,000",0,6634
6635,1799,Earthquake,residential,ho3,pacific,Greg,12/31/13,2766.28,"5,000,000","15,000,000",35000000,"100,000",0,6635
6636,1800,Earthquake,residential,ho3,pacific,Sue,12/31/13,7064.484,"5,000,000","15,000,000",35000000,"50,000",0,6636
6637,1801,Earthquake,residential,ho3,pacific,Nancy,12/31/13,3659.168,"10,000,000","10,000,000",0,"250,000",0,6637
6638,1802,Earthquake,residential,ho3,pacific,Sue,12/31/13,6730.59,"250,000","250,000",0,"300,000",0,6638
6639,1803,Earthquake,residential,ho3,pacific,Joe,12/31/13,3050.22,"5,500,000","25,000,000",25000000,0,0,6639
6640,1804,Earthquake,residential,ho3,pacific,Nancy,12/31/13,6245.043,"6,856,396","6,856,396",0,"50,000",0,6640
6641,1805,Earthquake,residential,ho3,pacific,Greg,12/31/13,3112.86,"5,000,000","5,000,000","5,000,000","50,000",0,6641
6642,1806,Earthquake,residential,ho3,pacific,Greg,12/31/13,8129.43,"6,200,000","6,200,000",0,25000,0,6642
6643,1807,Earthquake,residential,ho3,pacific,Nancy,12/31/13,5909.806,"10,000,000","20,000,000","40,000,000",0,0,6643
6644,1808,Earthquake,residential,ho3,pacific,John,12/31/13,4611.772,"15,000,000","15,000,000",50000000,0,0,6644
7134,1920,Earthquake,residential,ho3,gulf,Wayne,2/28/13,7429.77,"3,750,000","20,000,000","10,000,000","250,000",0,7134
7135,1921,Earthquake,residential,ho3,gulf,Lisa,2/28/13,337.663,"5,000,000","5,000,000",0,"50,000",0,7135
7136,1922,Earthquake,residential,ho3,gulf,Wayne,2/28/13,461.844,"3,750,000","50,000,000","25,000,000","100,000",0,7136
7137,1923,Earthquake,residential,ho3,gulf,Lisa,2/28/13,762.783,"15,300,000","30,600,000","10,000,000","25,000",0,7137
7138,1924,Earthquake,residential,ho3,gulf,Jacob,4/30/13,48900,"41,000","41,000",0,"1,000",0,7138
7139,1925,Earthquake,residential,ho3,gulf,Lisa,4/30/13,4920,"35,000","35,000",0,"1,000",0,7139
7140,1926,Earthquake,residential,ho3,gulf,Jacob,4/30/13,1559.25,"29,000","29,000",0,"1,000",0,7140
7141,1927,Earthquake,residential,ho3,gulf,Lisa,2/28/13,34.25,"15,300,000","30,600,000","10,000,000",0,0,7141
7142,1928,Earthquake,residential,ho3,gulf,Wayne,2/28/13,37.835,"10,000,000","50,000,000","200,000,000","250,000",0,7142
7143,1929,Earthquake,residential,ho3,gulf,Jacob,2/28/13,36.288,"10,000,000","50,000,000",200000000,"100,000",0,7143
7144,1930,Earthquake,residential,ho3,gulf,Wayne,2/28/13,164.152,"5,000,000","50,000,000",75000000,0,0,7144
7145,1931,Earthquake,residential,ho3,gulf,Jacob,2/28/13,103.26,"5,000,000","50,000,000",75000000,"250,000",0,7145
7146,1932,Earthquake,residential,ho3,gulf,Jacob,2/28/13,84.016,"5,000,000","5,000,000",0,"25,000",0,7146
7147,1933,Earthquake,residential,ho3,gulf,Jacob,2/28/13,26.99,"10,670,715","10,670,715",0,100000,0,7147
7148,1934,Earthquake,residential,ho3,gulf,Lisa,2/28/13,33.077,"1,875,000","25,000,000","50,000,000","25,000",0,7148
7149,1935,Earthquake,residential,ho3,gulf,Lisa,2/28/13,72.1,"1,875,000","25,000,000","50,000,000",100000,0,7149
7150,1936,Earthquake,residential,ho3,gulf,Lisa,2/28/13,55.462,"1,000,000","15,000,000",0,750000,0,7150
7151,1937,Earthquake,residential,ho3,gulf,Lisa,2/28/13,30.252,"1,000,000","15,000,000",0,"750,000",0,7151
7152,1938,Earthquake,residential,ho3,gulf,Jacob,2/28/13,61.75,"3,332,600","3,332,600",0,"25,000",0,7152
7153,1939,Earthquake,residential,ho3,gulf,Lisa,2/28/13,52.778,"750,000","15,000,000","35,000,000","5,000,000",25000000,7153
7154,1940,Earthquake,residential,ho3,gulf,Jacob,2/28/13,79.728,"750,000","15,000,000","35,000,000",1000000,0,7154
7155,1941,Earthquake,residential,ho3,gulf,Wayne,2/28/13,109.678,"175,000","175,000",0,0,75000,7155
7156,1942,Earthquake,residential,ho3,pacific,Lisa,2/28/13,45.384,"6,250,000","125,000,000",100000000,"1,000,000",0,7156
7157,1943,Earthquake,residential,ho3,pacific,Lisa,2/28/13,41.602,"6,250,000","125,000,000",100000000,"1,000,000",0,7157
7158,1944,Earthquake,residential,ho3,pacific,Wayne,2/28/13,72.975,"18,750,000","375,000,000","225,000,000","1,000,000",0,7158
7159,1945,Earthquake,residential,ho3,pacific,Wayne,2/28/13,68.076,"18,750,000","375,000,000","225,000,000","1,000,000",0,7159
7160,1946,Earthquake,residential,ho3,pacific,Lisa,2/28/13,75.138,"2,500,000","50,000,000","75,000,000","25,000,000",0,7160
7161,1947,Earthquake,residential,ho3,pacific,Lisa,2/28/13,236.9,"2,500,000","50,000,000","50,000,000","50,000,000",0,7161
7162,1948,Earthquake,residential,ho3,pacific,Wayne,2/28/13,73.5,"10,400,000","160,000,000",40000000,"1,000,000",0,7162
7163,1949,Earthquake,residential,ho3,pacific,Wayne,2/28/13,165.96,"10,400,000","160,000,000",40000000,"1,000,000",0,7163
7164,1950,Earthquake,residential,ho3,pacific,Lisa,2/28/13,50.43,"10,000,000","80,000,000","25,000,000","25,000",0,7164
7165,1951,Earthquake,residential,ho3,pacific,Jacob,2/28/13,123.33,"10,000,000","80,000,000","25,000,000","2,500,000",0,7165
7166,1952,Earthquake,residential,ho3,pacific,Jacob,2/28/13,90.06,"5,000,000","5,000,000","5,000,000","50,000",0,7166
7167,1953,Earthquake,residential,ho3,pacific,Wayne,2/28/13,48.18,"10,000,000","10,000,000",0,"25,000",0,7167
7168,1954,Earthquake,residential,ho3,pacific,Wayne,2/28/13,59.724,"5,000,000","5,000,000",0,"25,000",0,7168
7169,1955,Earthquake,residential,ho3,pacific,Jacob,2/28/13,108.373,"2,500,000","25,000,000","25,000,000","5,000,000",0,7169
